,Date,State,Thermal,Hydro,Gas/Diesel/Naptha,Wind,Day,Month,Year
382,04-07-2022,BIHAR,451.67,0.0,0.0,25.42,4,7,2022
383,03-07-2022,BIHAR,442.5,0.0,0.0,23.33,3,7,2022
384,02-07-2022,BIHAR,427.92,0.0,0.0,22.92,2,7,2022
385,01-07-2022,BIHAR,362.5,0.0,0.0,23.33,1,7,2022
386,30-06-2022,BIHAR,415.0,0.0,0.0,15.83,30,6,2022
387,29-06-2022,BIHAR,374.17,0.0,0.0,7.5,29,6,2022
388,28-06-2022,BIHAR,430.83,0.0,0.0,15.0,28,6,2022
389,27-06-2022,BIHAR,458.33,0.0,0.0,22.5,27,6,2022
390,26-06-2022,BIHAR,439.17,0.0,0.0,22.92,26,6,2022
391,25-06-2022,BIHAR,486.67,0.0,0.0,25.83,25,6,2022
392,24-06-2022,BIHAR,452.08,0.0,0.0,21.25,24,6,2022
393,23-06-2022,BIHAR,443.33,0.0,0.0,25.42,23,6,2022
394,22-06-2022,BIHAR,433.75,0.0,0.0,26.67,22,6,2022
395,21-06-2022,BIHAR,444.17,0.0,0.0,22.5,21,6,2022
396,20-06-2022,BIHAR,423.75,0.0,0.0,23.33,20,6,2022
397,19-06-2022,BIHAR,417.08,0.0,0.0,40.0,19,6,2022
398,18-06-2022,BIHAR,361.25,0.0,0.0,20.83,18,6,2022
399,17-06-2022,BIHAR,379.58,0.0,0.0,17.92,17,6,2022
400,16-06-2022,BIHAR,549.17,0.0,0.0,17.08,16,6,2022
401,15-06-2022,BIHAR,463.33,0.0,0.0,21.25,15,6,2022
402,14-06-2022,BIHAR,482.08,0.0,0.0,25.0,14,6,2022
403,13-06-2022,BIHAR,500.0,0.0,0.0,24.58,13,6,2022
404,12-06-2022,BIHAR,456.67,0.0,0.0,25.0,12,6,2022
405,11-06-2022,BIHAR,444.17,0.0,0.0,22.92,11,6,2022
406,10-06-2022,BIHAR,480.42,0.0,0.0,71.25,10,6,2022
407,09-06-2022,BIHAR,430.0,0.0,0.0,20.42,9,6,2022
408,08-06-2022,BIHAR,468.33,0.0,0.0,22.5,8,6,2022
409,07-06-2022,BIHAR,430.83,0.0,0.0,22.92,7,6,2022
410,06-06-2022,BIHAR,329.17,0.0,0.0,22.92,6,6,2022
411,05-06-2022,BIHAR,223.33,0.0,0.0,24.17,5,6,2022
412,04-06-2022,BIHAR,310.0,0.0,0.0,19.58,4,6,2022
413,03-06-2022,BIHAR,510.42,0.0,0.0,25.83,3,6,2022
414,02-06-2022,BIHAR,506.67,0.0,0.0,25.0,2,6,2022
415,01-06-2022,BIHAR,530.42,0.0,0.0,22.08,1,6,2022
416,31-05-2022,BIHAR,496.67,0.0,0.0,23.33,31,5,2022
417,30-05-2022,BIHAR,446.25,0.0,0.0,25.42,30,5,2022
418,29-05-2022,BIHAR,487.5,0.0,0.0,22.08,29,5,2022
419,28-05-2022,BIHAR,478.33,0.0,0.0,22.5,28,5,2022
420,27-05-2022,BIHAR,465.42,0.0,0.0,25.83,27,5,2022
421,26-05-2022,BIHAR,431.67,0.0,0.0,43.75,26,5,2022
422,25-05-2022,BIHAR,425.83,0.0,0.0,28.33,25,5,2022
423,24-05-2022,BIHAR,465.83,0.0,0.0,24.58,24,5,2022
424,23-05-2022,BIHAR,432.5,0.0,0.0,29.17,23,5,2022
425,22-05-2022,BIHAR,355.83,0.0,0.0,24.17,22,5,2022
426,21-05-2022,BIHAR,408.33,0.0,0.0,24.58,21,5,2022
427,20-05-2022,BIHAR,311.67,0.0,0.0,25.42,20,5,2022
428,19-05-2022,BIHAR,282.92,0.0,0.0,21.67,19,5,2022
429,18-05-2022,BIHAR,427.08,0.0,0.0,25.0,18,5,2022
430,17-05-2022,BIHAR,425.83,0.0,0.0,46.25,17,5,2022
431,16-05-2022,BIHAR,470.0,0.0,0.0,26.25,16,5,2022
432,15-05-2022,BIHAR,492.08,0.0,0.0,41.67,15,5,2022
433,14-05-2022,BIHAR,375.0,0.0,0.0,26.25,14,5,2022
434,13-05-2022,BIHAR,442.92,0.0,0.0,25.42,13,5,2022
435,12-05-2022,BIHAR,420.0,0.0,0.0,0.0,12,5,2022
436,11-05-2022,BIHAR,488.75,0.0,0.0,26.67,11,5,2022
437,10-05-2022,BIHAR,449.17,0.0,0.0,26.67,10,5,2022
438,09-05-2022,BIHAR,347.92,0.0,0.0,27.08,9,5,2022
439,08-05-2022,BIHAR,228.33,0.0,0.0,24.58,8,5,2022
440,07-05-2022,BIHAR,350.42,0.0,0.0,25.42,7,5,2022
441,06-05-2022,BIHAR,306.25,0.0,0.0,27.08,6,5,2022
442,05-05-2022,BIHAR,209.17,0.0,0.0,22.92,5,5,2022
443,04-05-2022,BIHAR,370.42,0.0,0.0,25.83,4,5,2022
444,03-05-2022,BIHAR,393.75,0.0,0.0,23.33,3,5,2022
445,02-05-2022,BIHAR,379.58,0.0,0.0,26.67,2,5,2022
446,01-05-2022,BIHAR,190.83,0.0,0.0,0.0,1,5,2022
447,30-04-2022,BIHAR,225.83,0.0,0.0,19.58,30,4,2022
448,29-04-2022,BIHAR,336.25,0.0,0.0,22.5,29,4,2022
449,28-04-2022,BIHAR,446.25,0.0,0.0,24.58,28,4,2022
450,27-04-2022,BIHAR,427.5,0.0,0.0,25.42,27,4,2022
451,26-04-2022,BIHAR,467.08,0.0,0.0,25.83,26,4,2022
452,25-04-2022,BIHAR,418.33,0.0,0.0,42.92,25,4,2022
453,24-04-2022,BIHAR,377.08,0.0,0.0,25.42,24,4,2022
454,23-04-2022,BIHAR,411.67,0.0,0.0,26.25,23,4,2022
455,22-04-2022,BIHAR,477.5,0.0,0.0,36.25,22,4,2022
456,21-04-2022,BIHAR,448.75,0.0,0.0,23.75,21,4,2022
457,20-04-2022,BIHAR,207.08,0.0,0.0,23.75,20,4,2022
458,18-04-2022,BIHAR,241.25,0.0,0.0,26.25,18,4,2022
459,17-04-2022,BIHAR,254.17,0.0,0.0,24.58,17,4,2022
460,16-04-2022,BIHAR,236.25,0.0,0.0,26.67,16,4,2022
461,15-04-2022,BIHAR,280.83,0.0,0.0,27.08,15,4,2022
462,14-04-2022,BIHAR,418.75,0.0,0.0,23.33,14,4,2022
463,13-04-2022,BIHAR,446.67,0.0,0.0,23.75,13,4,2022
464,12-04-2022,BIHAR,274.17,0.0,0.0,24.58,12,4,2022
465,11-04-2022,BIHAR,254.17,0.0,0.0,25.0,11,4,2022
466,10-04-2022,BIHAR,284.58,0.0,0.0,25.0,10,4,2022
467,09-04-2022,BIHAR,312.5,0.0,0.0,26.25,9,4,2022
468,08-04-2022,BIHAR,279.17,0.0,0.0,26.25,8,4,2022
469,07-04-2022,BIHAR,83.33,0.0,0.0,26.67,7,4,2022
470,06-04-2022,BIHAR,67.92,0.0,0.0,27.08,6,4,2022
471,05-04-2022,BIHAR,191.25,0.0,0.0,26.67,5,4,2022
472,04-04-2022,BIHAR,270.42,0.0,0.0,27.5,4,4,2022
473,03-04-2022,BIHAR,202.5,0.0,0.0,24.58,3,4,2022
474,02-04-2022,BIHAR,307.08,0.0,0.0,22.08,2,4,2022
475,01-04-2022,BIHAR,313.75,0.0,0.0,20.0,1,4,2022
476,31-03-2022,BIHAR,287.5,0.0,0.0,24.17,31,3,2022
477,30-03-2022,BIHAR,288.33,0.0,0.0,25.0,30,3,2022
478,29-03-2022,BIHAR,307.08,0.0,0.0,25.83,29,3,2022
479,28-03-2022,BIHAR,235.0,0.0,0.0,27.5,28,3,2022
480,27-03-2022,BIHAR,213.33,0.0,0.0,27.92,27,3,2022
481,26-03-2022,BIHAR,197.92,0.0,0.0,27.92,26,3,2022
482,25-03-2022,BIHAR,256.25,0.0,0.0,24.17,25,3,2022
483,24-03-2022,BIHAR,287.08,0.0,0.0,27.92,24,3,2022
484,23-03-2022,BIHAR,267.92,0.0,0.0,26.67,23,3,2022
485,22-03-2022,BIHAR,249.58,0.0,0.0,25.83,22,3,2022
486,21-03-2022,BIHAR,231.25,0.0,0.0,23.75,21,3,2022
487,20-03-2022,BIHAR,224.58,0.0,0.0,24.17,20,3,2022
488,19-03-2022,BIHAR,216.67,0.0,0.0,25.83,19,3,2022
489,18-03-2022,BIHAR,286.25,0.0,0.0,25.83,18,3,2022
490,17-03-2022,BIHAR,320.83,0.0,0.0,25.83,17,3,2022
491,16-03-2022,BIHAR,247.08,0.0,0.0,27.08,16,3,2022
492,15-03-2022,BIHAR,221.25,0.0,0.0,25.83,15,3,2022
493,14-03-2022,BIHAR,186.67,0.0,0.0,60.42,14,3,2022
494,13-03-2022,BIHAR,187.08,0.0,0.0,30.0,13,3,2022
495,12-03-2022,BIHAR,227.08,0.0,0.0,30.42,12,3,2022
496,11-03-2022,BIHAR,225.42,0.0,0.0,28.75,11,3,2022
497,10-03-2022,BIHAR,222.08,0.0,0.0,29.17,10,3,2022
498,09-03-2022,BIHAR,244.58,0.0,0.0,29.58,9,3,2022
499,08-03-2022,BIHAR,211.67,0.0,0.0,30.0,8,3,2022
500,07-03-2022,BIHAR,181.25,0.0,0.0,29.58,7,3,2022
501,06-03-2022,BIHAR,218.75,0.0,0.0,30.0,6,3,2022
502,05-03-2022,BIHAR,242.92,0.0,0.0,27.5,5,3,2022
503,04-03-2022,BIHAR,236.25,0.0,0.0,29.58,4,3,2022
504,03-03-2022,BIHAR,220.0,0.0,0.0,29.17,3,3,2022
505,02-03-2022,BIHAR,285.0,0.0,0.0,29.17,2,3,2022
506,01-03-2022,BIHAR,405.83,0.0,0.0,25.0,1,3,2022
507,28-02-2022,BIHAR,431.25,0.0,0.0,27.92,28,2,2022
508,27-02-2022,BIHAR,300.0,0.0,0.0,19.17,27,2,2022
509,26-02-2022,BIHAR,247.5,0.0,0.0,25.42,26,2,2022
510,25-02-2022,BIHAR,242.5,0.0,0.0,24.17,25,2,2022
511,24-02-2022,BIHAR,218.75,0.0,0.0,19.17,24,2,2022
512,23-02-2022,BIHAR,215.42,0.0,0.0,26.25,23,2,2022
513,22-02-2022,BIHAR,387.08,0.0,0.0,26.67,22,2,2022
514,21-02-2022,BIHAR,459.58,0.0,0.0,27.5,21,2,2022
515,20-02-2022,BIHAR,414.58,0.0,0.0,21.25,20,2,2022
516,19-02-2022,BIHAR,424.58,0.0,0.0,28.75,19,2,2022
517,18-02-2022,BIHAR,462.92,0.0,0.0,35.42,18,2,2022
518,17-02-2022,BIHAR,448.75,0.0,0.0,27.5,17,2,2022
519,16-02-2022,BIHAR,424.58,0.0,0.0,26.25,16,2,2022
520,15-02-2022,BIHAR,458.75,0.0,0.0,28.33,15,2,2022
521,14-02-2022,BIHAR,478.33,0.0,0.0,27.92,14,2,2022
522,13-02-2022,BIHAR,563.75,0.0,0.0,28.75,13,2,2022
523,12-02-2022,BIHAR,520.42,0.0,0.0,25.83,12,2,2022
524,11-02-2022,BIHAR,462.08,0.0,0.0,26.67,11,2,2022
525,10-02-2022,BIHAR,439.58,0.0,0.0,18.75,10,2,2022
526,09-02-2022,BIHAR,473.33,0.0,0.0,17.92,9,2,2022
527,08-02-2022,BIHAR,411.25,0.0,0.0,26.25,8,2,2022
528,07-02-2022,BIHAR,383.33,0.0,0.0,27.08,7,2,2022
529,06-02-2022,BIHAR,391.25,0.0,0.0,25.42,6,2,2022
530,05-02-2022,BIHAR,395.83,0.0,0.0,25.42,5,2,2022
531,04-02-2022,BIHAR,370.42,0.0,0.0,11.67,4,2,2022
532,03-02-2022,BIHAR,307.08,0.0,0.0,20.0,3,2,2022
533,02-02-2022,BIHAR,404.17,0.0,0.0,21.25,2,2,2022
534,01-02-2022,BIHAR,425.42,0.0,0.0,23.33,1,2,2022
535,31-01-2022,BIHAR,453.33,0.0,0.0,26.67,31,1,2022
536,30-01-2022,BIHAR,347.5,0.0,0.0,24.17,30,1,2022
537,29-01-2022,BIHAR,388.75,0.0,0.0,20.83,29,1,2022
538,28-01-2022,BIHAR,441.67,0.0,0.0,21.25,28,1,2022
539,27-01-2022,BIHAR,383.75,0.0,0.0,24.17,27,1,2022
540,26-01-2022,BIHAR,315.0,0.0,0.0,17.08,26,1,2022
541,25-01-2022,BIHAR,224.17,0.0,0.0,9.17,25,1,2022
542,24-01-2022,BIHAR,224.17,0.0,0.0,9.17,24,1,2022
543,23-01-2022,BIHAR,309.17,0.0,0.0,8.33,23,1,2022
544,22-01-2022,BIHAR,307.92,0.0,0.0,17.92,22,1,2022
545,21-01-2022,BIHAR,381.67,0.0,0.0,18.75,21,1,2022
546,20-01-2022,BIHAR,420.83,0.0,0.0,19.17,20,1,2022
547,19-01-2022,BIHAR,443.75,0.0,0.0,15.42,19,1,2022
548,18-01-2022,BIHAR,390.0,0.0,0.0,16.67,18,1,2022
549,17-01-2022,BIHAR,389.58,0.0,0.0,18.75,17,1,2022
550,16-01-2022,BIHAR,377.5,0.0,0.0,16.25,16,1,2022
551,15-01-2022,BIHAR,265.83,0.0,0.0,17.08,15,1,2022
552,14-01-2022,BIHAR,159.58,0.0,0.0,14.58,14,1,2022
553,13-01-2022,BIHAR,237.92,0.0,0.0,16.67,13,1,2022
554,11-01-2022,BIHAR,411.25,0.0,0.0,7.92,11,1,2022
555,10-01-2022,BIHAR,400.42,0.0,0.0,17.92,10,1,2022
556,09-01-2022,BIHAR,386.25,0.0,0.0,10.42,9,1,2022
557,08-01-2022,BIHAR,335.0,0.0,0.0,20.42,8,1,2022
558,07-01-2022,BIHAR,390.0,0.0,0.0,17.08,7,1,2022
559,06-01-2022,BIHAR,358.33,0.0,0.0,16.25,6,1,2022
560,05-01-2022,BIHAR,387.08,0.0,0.0,16.67,5,1,2022
561,04-01-2022,BIHAR,405.42,0.0,0.0,18.33,4,1,2022
562,03-01-2022,BIHAR,415.83,0.0,0.0,16.67,3,1,2022
563,02-01-2022,BIHAR,337.92,0.0,0.0,16.25,2,1,2022
564,01-01-2022,BIHAR,288.75,0.0,0.0,12.5,1,1,2022
565,31-12-2021,BIHAR,385.83,0.0,0.0,20.0,31,12,2021
566,30-12-2021,BIHAR,392.92,0.0,0.0,11.25,30,12,2021
567,29-12-2021,BIHAR,368.75,0.0,0.0,7.08,29,12,2021
568,28-12-2021,BIHAR,229.17,0.0,0.0,10.83,28,12,2021
569,27-12-2021,BIHAR,195.83,0.0,0.0,17.5,27,12,2021
570,26-12-2021,BIHAR,420.0,0.0,0.0,15.83,26,12,2021
571,25-12-2021,BIHAR,404.58,0.0,0.0,17.5,25,12,2021
572,24-12-2021,BIHAR,385.0,0.0,0.0,19.58,24,12,2021
573,23-12-2021,BIHAR,393.33,0.0,0.0,14.58,23,12,2021
574,22-12-2021,BIHAR,432.08,0.0,0.0,18.75,22,12,2021
575,21-12-2021,BIHAR,377.92,0.0,0.0,19.58,21,12,2021
576,17-11-2021,BIHAR,302.5,0.0,0.0,23.75,17,11,2021
577,16-11-2021,BIHAR,404.58,0.0,0.0,21.67,16,11,2021
578,15-11-2021,BIHAR,320.83,0.0,0.0,18.75,15,11,2021
579,14-11-2021,BIHAR,381.67,0.0,0.0,15.0,14,11,2021
580,13-11-2021,BIHAR,390.0,0.0,0.0,14.17,13,11,2021
581,12-11-2021,BIHAR,374.58,0.0,0.0,20.42,12,11,2021
582,11-11-2021,BIHAR,328.33,0.0,0.0,22.5,11,11,2021
583,10-11-2021,BIHAR,310.83,0.0,0.0,20.42,10,11,2021
584,09-11-2021,BIHAR,345.83,0.0,0.0,20.42,9,11,2021
585,08-11-2021,BIHAR,430.42,0.0,0.0,21.25,8,11,2021
586,07-11-2021,BIHAR,322.92,0.0,0.0,23.33,7,11,2021
587,06-11-2021,BIHAR,361.25,0.0,0.0,23.33,6,11,2021
588,05-11-2021,BIHAR,296.67,0.0,0.0,23.33,5,11,2021
589,04-11-2021,BIHAR,335.0,0.0,0.0,23.33,4,11,2021
590,03-11-2021,BIHAR,182.5,0.0,0.0,24.17,3,11,2021
591,02-11-2021,BIHAR,0.0,0.0,0.0,20.42,2,11,2021
592,01-11-2021,BIHAR,308.33,0.0,0.0,24.17,1,11,2021
593,31-10-2021,BIHAR,156.67,0.0,0.0,22.08,31,10,2021
594,30-10-2021,BIHAR,192.5,0.0,0.0,25.83,30,10,2021
595,29-10-2021,BIHAR,172.5,0.0,0.0,27.08,29,10,2021
596,28-10-2021,BIHAR,177.5,0.0,0.0,26.25,28,10,2021
597,27-10-2021,BIHAR,250.83,0.0,0.0,25.0,27,10,2021
598,26-10-2021,BIHAR,247.5,0.0,0.0,22.5,26,10,2021
599,25-10-2021,BIHAR,237.5,0.0,0.0,20.83,25,10,2021
600,24-10-2021,BIHAR,262.5,0.0,0.0,21.25,24,10,2021
601,23-10-2021,BIHAR,205.83,0.0,0.0,24.17,23,10,2021
602,22-10-2021,BIHAR,282.08,0.0,0.0,22.92,22,10,2021
603,21-10-2021,BIHAR,271.25,0.0,0.0,25.0,21,10,2021
604,20-10-2021,BIHAR,239.58,0.0,0.0,16.67,20,10,2021
605,19-10-2021,BIHAR,154.17,0.0,0.0,14.17,19,10,2021
606,18-10-2021,BIHAR,147.92,0.0,0.0,10.83,18,10,2021
607,17-10-2021,BIHAR,171.25,0.0,0.0,17.08,17,10,2021
608,16-10-2021,BIHAR,251.25,0.0,0.0,20.83,16,10,2021
609,15-10-2021,BIHAR,250.0,0.0,0.0,22.5,15,10,2021
610,14-10-2021,BIHAR,246.25,0.0,0.0,21.67,14,10,2021
611,13-10-2021,BIHAR,247.92,0.0,0.0,25.42,13,10,2021
612,12-10-2021,BIHAR,253.75,0.0,0.0,25.42,12,10,2021
613,11-10-2021,BIHAR,252.92,0.0,0.0,23.33,11,10,2021
614,10-10-2021,BIHAR,219.58,0.0,0.0,21.67,10,10,2021
615,09-10-2021,BIHAR,222.08,0.0,0.0,23.75,9,10,2021
616,08-10-2021,BIHAR,253.75,0.0,0.0,23.75,8,10,2021
617,07-10-2021,BIHAR,252.92,0.0,0.0,21.67,7,10,2021
618,06-10-2021,BIHAR,251.25,0.0,0.0,21.67,6,10,2021
619,05-10-2021,BIHAR,252.08,0.0,0.0,22.92,5,10,2021
620,04-10-2021,BIHAR,239.58,0.0,0.0,21.25,4,10,2021
621,03-10-2021,BIHAR,196.25,0.0,0.0,17.5,3,10,2021
622,02-10-2021,BIHAR,145.0,0.0,0.0,12.92,2,10,2021
623,01-10-2021,BIHAR,17.92,0.0,0.0,13.33,1,10,2021
624,30-09-2021,BIHAR,0.0,0.0,0.0,5.0,30,9,2021
625,29-09-2021,BIHAR,51.25,0.0,0.0,18.75,29,9,2021
626,28-09-2021,BIHAR,191.67,0.0,0.0,22.08,28,9,2021
627,27-09-2021,BIHAR,173.33,0.0,0.0,24.17,27,9,2021
628,26-09-2021,BIHAR,196.25,0.0,0.0,20.0,26,9,2021
629,25-09-2021,BIHAR,216.25,0.0,0.0,26.67,25,9,2021
630,24-09-2021,BIHAR,207.92,0.0,0.0,23.75,24,9,2021
631,23-09-2021,BIHAR,165.42,0.0,0.0,19.58,23,9,2021
632,22-09-2021,BIHAR,236.67,0.0,0.0,18.75,22,9,2021
633,21-09-2021,BIHAR,243.75,0.0,0.0,24.17,21,9,2021
634,20-09-2021,BIHAR,247.5,0.0,0.0,23.75,20,9,2021
635,19-09-2021,BIHAR,241.67,0.0,0.0,54.17,19,9,2021
636,18-09-2021,BIHAR,233.33,0.0,0.0,16.67,18,9,2021
637,17-09-2021,BIHAR,219.17,0.0,0.0,14.17,17,9,2021
638,16-09-2021,BIHAR,194.58,0.0,0.0,20.0,16,9,2021
639,15-09-2021,BIHAR,182.08,0.0,0.0,7.5,15,9,2021
640,14-09-2021,BIHAR,187.08,0.0,0.0,8.75,14,9,2021
641,13-09-2021,BIHAR,217.08,0.0,0.0,0.0,13,9,2021
642,12-09-2021,BIHAR,191.25,0.0,0.0,27.92,12,9,2021
643,11-09-2021,BIHAR,212.5,0.0,0.0,25.0,11,9,2021
644,10-09-2021,BIHAR,247.08,0.0,0.0,28.33,10,9,2021
645,09-09-2021,BIHAR,247.92,0.0,0.0,18.75,9,9,2021
646,08-09-2021,BIHAR,219.17,0.0,0.0,27.92,8,9,2021
647,07-09-2021,BIHAR,294.17,0.0,0.0,21.67,7,9,2021
648,06-09-2021,BIHAR,394.58,0.0,0.0,20.0,6,9,2021
649,05-09-2021,BIHAR,383.33,0.0,0.0,17.08,5,9,2021
650,04-09-2021,BIHAR,364.58,0.0,0.0,26.67,4,9,2021
651,03-09-2021,BIHAR,308.75,0.0,0.0,20.83,3,9,2021
652,02-09-2021,BIHAR,306.67,0.0,0.0,20.0,2,9,2021
653,01-09-2021,BIHAR,329.17,0.0,0.0,27.5,1,9,2021
654,31-08-2021,BIHAR,283.75,0.0,0.0,22.92,31,8,2021
655,30-08-2021,BIHAR,218.33,0.0,0.0,20.0,30,8,2021
656,29-08-2021,BIHAR,246.25,0.0,0.0,19.58,29,8,2021
657,28-08-2021,BIHAR,242.92,0.0,0.0,17.92,28,8,2021
658,27-08-2021,BIHAR,247.5,0.0,0.0,12.5,27,8,2021
659,26-08-2021,BIHAR,242.5,0.0,0.0,9.17,26,8,2021
660,25-08-2021,BIHAR,250.83,0.0,0.0,16.25,25,8,2021
661,24-08-2021,BIHAR,234.58,0.0,0.0,12.08,24,8,2021
662,23-08-2021,BIHAR,214.17,0.0,0.0,19.58,23,8,2021
663,22-08-2021,BIHAR,225.42,0.0,0.0,22.5,22,8,2021
664,21-08-2021,BIHAR,246.25,0.0,0.0,25.0,21,8,2021
665,20-08-2021,BIHAR,227.08,0.0,0.0,20.83,20,8,2021
666,19-08-2021,BIHAR,227.92,0.0,0.0,20.0,19,8,2021
667,18-08-2021,BIHAR,247.5,0.0,0.0,23.75,18,8,2021
668,17-08-2021,BIHAR,252.5,0.0,0.0,21.25,17,8,2021
669,16-08-2021,BIHAR,323.33,0.0,0.0,18.33,16,8,2021
670,15-08-2021,BIHAR,277.92,0.0,0.0,21.67,15,8,2021
671,14-08-2021,BIHAR,271.67,0.0,0.0,20.83,14,8,2021
672,13-08-2021,BIHAR,277.08,0.0,0.0,18.33,13,8,2021
673,12-08-2021,BIHAR,214.17,0.0,0.0,17.08,12,8,2021
674,11-08-2021,BIHAR,285.0,0.0,0.0,15.42,11,8,2021
675,10-08-2021,BIHAR,312.92,0.0,0.0,19.58,10,8,2021
676,09-08-2021,BIHAR,304.58,0.0,0.0,16.25,9,8,2021
677,08-08-2021,BIHAR,289.58,0.0,0.0,17.5,8,8,2021
678,07-08-2021,BIHAR,284.17,0.0,0.0,18.75,7,8,2021
679,06-08-2021,BIHAR,270.42,0.0,0.0,24.17,6,8,2021
680,05-08-2021,BIHAR,245.83,0.0,0.0,23.33,5,8,2021
681,04-08-2021,BIHAR,233.33,0.0,0.0,15.0,4,8,2021
682,03-08-2021,BIHAR,230.83,0.0,0.0,20.42,3,8,2021
683,02-08-2021,BIHAR,209.58,0.0,0.0,23.33,2,8,2021
684,01-08-2021,BIHAR,226.25,0.0,0.0,22.92,1,8,2021
685,31-07-2021,BIHAR,162.92,0.0,0.0,7.5,31,7,2021
686,30-07-2021,BIHAR,35.83,0.0,0.0,11.25,30,7,2021
687,29-07-2021,BIHAR,0.0,0.0,0.0,14.17,29,7,2021
688,28-07-2021,BIHAR,0.0,0.0,0.0,17.08,28,7,2021
689,27-07-2021,BIHAR,108.33,0.0,0.0,16.67,27,7,2021
690,26-07-2021,BIHAR,247.08,0.0,0.0,17.08,26,7,2021
691,25-07-2021,BIHAR,228.75,0.0,0.0,23.75,25,7,2021
692,24-07-2021,BIHAR,197.92,0.0,0.0,17.5,24,7,2021
693,23-07-2021,BIHAR,224.17,0.0,0.0,25.0,23,7,2021
694,22-07-2021,BIHAR,226.25,0.0,0.0,22.5,22,7,2021
695,21-07-2021,BIHAR,242.92,0.0,0.0,19.17,21,7,2021
696,20-07-2021,BIHAR,264.58,0.0,0.0,8.33,20,7,2021
697,19-07-2021,BIHAR,376.25,0.0,0.0,20.42,19,7,2021
698,18-07-2021,BIHAR,324.17,0.0,0.0,12.5,18,7,2021
699,17-07-2021,BIHAR,310.42,0.0,0.0,17.5,17,7,2021
700,16-07-2021,BIHAR,293.75,0.0,0.0,26.25,16,7,2021
701,15-07-2021,BIHAR,320.42,0.0,0.0,26.25,15,7,2021
702,14-07-2021,BIHAR,295.83,0.0,0.0,25.83,14,7,2021
703,13-07-2021,BIHAR,302.92,0.0,0.0,26.67,13,7,2021
704,12-07-2021,BIHAR,333.33,0.0,0.0,25.83,12,7,2021
705,11-07-2021,BIHAR,160.0,0.0,0.0,14.58,11,7,2021
706,10-07-2021,BIHAR,82.5,0.0,0.0,22.08,10,7,2021
707,09-07-2021,BIHAR,130.83,0.0,0.0,18.75,9,7,2021
708,08-07-2021,BIHAR,295.0,0.0,0.0,9.58,8,7,2021
709,07-07-2021,BIHAR,381.67,0.0,0.0,16.67,7,7,2021
710,06-07-2021,BIHAR,409.58,0.0,0.0,22.5,6,7,2021
711,05-07-2021,BIHAR,389.58,0.0,0.0,40.0,5,7,2021
712,04-07-2021,BIHAR,310.83,0.0,0.0,19.58,4,7,2021
713,03-07-2021,BIHAR,364.17,0.0,0.0,20.0,3,7,2021
714,02-07-2021,BIHAR,250.83,0.0,0.0,17.92,2,7,2021
715,01-07-2021,BIHAR,334.17,0.0,0.0,12.08,1,7,2021
716,30-06-2021,BIHAR,395.42,0.0,0.0,19.58,30,6,2021
717,29-06-2021,BIHAR,362.08,0.0,0.0,15.83,29,6,2021
718,28-06-2021,BIHAR,400.42,0.0,0.0,23.75,28,6,2021
719,27-06-2021,BIHAR,340.83,0.0,0.0,20.42,27,6,2021
720,26-06-2021,BIHAR,298.33,0.0,0.0,17.08,26,6,2021
721,25-06-2021,BIHAR,430.42,0.0,0.0,18.33,25,6,2021
722,24-06-2021,BIHAR,472.08,0.0,0.0,20.83,24,6,2021
723,23-06-2021,BIHAR,342.5,0.0,0.0,22.5,23,6,2021
724,22-06-2021,BIHAR,258.75,0.0,0.0,17.08,22,6,2021
725,21-06-2021,BIHAR,229.17,0.0,0.0,19.17,21,6,2021
726,20-06-2021,BIHAR,174.58,0.0,0.0,17.08,20,6,2021
727,19-06-2021,BIHAR,115.0,0.0,0.0,5.83,19,6,2021
728,18-06-2021,BIHAR,0.0,0.0,0.0,11.25,18,6,2021
729,17-06-2021,BIHAR,0.0,0.0,0.0,7.08,17,6,2021
730,16-06-2021,BIHAR,255.83,0.0,0.0,6.67,16,6,2021
731,15-06-2021,BIHAR,294.17,0.0,0.0,12.92,15,6,2021
732,14-06-2021,BIHAR,317.5,0.0,0.0,13.33,14,6,2021
733,13-06-2021,BIHAR,326.25,0.0,0.0,16.25,13,6,2021
734,12-06-2021,BIHAR,442.92,0.0,0.0,17.08,12,6,2021
735,11-06-2021,BIHAR,269.58,0.0,0.0,20.42,11,6,2021
736,10-06-2021,BIHAR,307.08,0.0,0.0,18.75,10,6,2021
737,09-06-2021,BIHAR,325.0,0.0,0.0,19.17,9,6,2021
738,08-06-2021,BIHAR,366.25,0.0,0.0,27.5,8,6,2021
739,07-06-2021,BIHAR,349.17,0.0,0.0,29.58,7,6,2021
740,06-06-2021,BIHAR,503.75,0.0,0.0,23.75,6,6,2021
741,05-06-2021,BIHAR,490.0,0.0,0.0,29.58,5,6,2021
742,04-06-2021,BIHAR,290.0,0.0,0.0,30.0,4,6,2021
743,03-06-2021,BIHAR,311.25,0.0,0.0,28.75,3,6,2021
744,02-06-2021,BIHAR,189.58,0.0,0.0,28.75,2,6,2021
745,01-06-2021,BIHAR,129.17,0.0,0.0,22.5,1,6,2021
746,31-05-2021,BIHAR,202.5,0.0,0.0,25.42,31,5,2021
747,30-05-2021,BIHAR,126.25,0.0,0.0,20.42,30,5,2021
748,29-05-2021,BIHAR,0.0,0.0,0.0,19.58,29,5,2021
